router_name,mean_success_rate,mean_cost_per_task_usd,mean_cost_per_success_usd,mean_latency_p50_ms,mean_latency_p95_ms,mean_tool_call_accuracy,mean_fallback_rate,mean_route_stability,mean_robustness_std,benchmarks_covered,is_pareto_optimal
LiteLLM Router (live),0.875,0.0044185125,0.005049728571428572,39328.25739450345,45997.87908435101,0.875,0.0,1.0,,1,True
