router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
LiteLLM Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,0,cheap-small,1.0,False,True,False,,2.32e-05,nan,0.8289099932881072
LiteLLM Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,False,False,,4.720000000000001e-05,nan,0.8633230027044192
LiteLLM Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,0,cheap-small,1.0,False,False,False,,9.34e-05,nan,0.8773139998083934
LiteLLM Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,0,cheap-small,1.0,False,False,False,,5.580000000000001e-05,nan,0.8441220124950632
LiteLLM Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,0,cheap-small,1.0,False,False,False,,1.7800000000000002e-05,nan,0.8043490088311955
LiteLLM Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,False,False,,3.460000000000001e-05,nan,0.8286299998871982
LiteLLM Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,0,cheap-small,1.0,False,False,False,,8.6e-05,nan,0.8570819918531924
LiteLLM Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,0,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.799809000454843
LiteLLM Router (live),RouterBench (live),routerbench-0045,qa_reasoning,0.41666666666666663,0,cheap-small,1.0,False,False,False,,9.82e-05,nan,0.8928950119297951
LiteLLM Router (live),RouterBench (live),routerbench-0046,qa_reasoning,0.5,0,cheap-small,1.0,False,False,False,,9.02e-05,nan,0.8793540037004277
LiteLLM Router (live),RouterBench (live),routerbench-0047,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.7922579970909283
LiteLLM Router (live),RouterBench (live),routerbench-0048,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.809428995125927
LiteLLM Router (live),RouterBench (live),routerbench-0049,qa_reasoning,0.0,0,cheap-small,1.0,False,True,False,,1.46e-05,nan,0.7674660009797662
LiteLLM Router (live),RouterBench (live),routerbench-0050,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,True,False,,5.9800000000000003e-05,nan,0.8702129998710006
LiteLLM Router (live),RouterBench (live),routerbench-0051,qa_reasoning,0.6666666666666667,0,cheap-small,1.0,False,False,False,,2e-05,nan,0.7855669973650947
LiteLLM Router (live),RouterBench (live),routerbench-0052,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,False,False,,6.080000000000001e-05,nan,0.9041259909281507
LiteLLM Router (live),RouterBench (live),routerbench-0053,qa_reasoning,0.41666666666666663,0,cheap-small,1.0,False,False,False,,7.32e-05,nan,0.8538120018783957
LiteLLM Router (live),RouterBench (live),routerbench-0054,qa_reasoning,0.0,0,cheap-small,1.0,False,True,False,,1.46e-05,nan,0.7742369925836101
LiteLLM Router (live),RouterBench (live),routerbench-0055,qa_reasoning,0.33333333333333337,0,cheap-small,1.0,False,False,False,,2.78e-05,nan,0.8020389941520989
LiteLLM Router (live),RouterBench (live),routerbench-0056,qa_reasoning,0.6666666666666667,0,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.774906002334319
LiteLLM Router (live),RouterBench (live),routerbench-0057,qa_reasoning,0.6666666666666667,0,cheap-small,1.0,False,False,False,,2.2e-05,nan,0.7960980001371354
LiteLLM Router (live),RouterBench (live),routerbench-0058,qa_reasoning,0.41666666666666663,0,cheap-small,1.0,False,True,False,,7.620000000000001e-05,nan,0.8443510014330968
LiteLLM Router (live),RouterBench (live),routerbench-0059,qa_reasoning,0.5,0,cheap-small,1.0,False,False,False,,7.300000000000001e-05,nan,0.8538719994248822
LiteLLM Router (live),RouterBench (live),routerbench-0000,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,True,False,,2.36e-05,nan,0.8091390045592561
LiteLLM Router (live),RouterBench (live),routerbench-0001,qa_reasoning,0.5,1,cheap-small,1.0,False,False,False,,9.38e-05,nan,0.8627329953014851
LiteLLM Router (live),RouterBench (live),routerbench-0002,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,True,False,,5.0600000000000003e-05,nan,0.8623530011391267
LiteLLM Router (live),RouterBench (live),routerbench-0003,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,2.6000000000000002e-05,nan,0.8010689925868064
LiteLLM Router (live),RouterBench (live),routerbench-0004,qa_reasoning,0.5833333333333333,1,cheap-small,1.0,False,False,False,,9.760000000000001e-05,nan,0.8771840075496584
LiteLLM Router (live),RouterBench (live),routerbench-0005,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,2.34e-05,nan,0.7960179937072098
LiteLLM Router (live),RouterBench (live),routerbench-0006,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,2.8800000000000002e-05,nan,0.82612999540288
LiteLLM Router (live),RouterBench (live),routerbench-0007,qa_reasoning,0.41666666666666663,1,cheap-small,1.0,False,False,False,,7.840000000000001e-05,nan,0.984152007731609
LiteLLM Router (live),RouterBench (live),routerbench-0008,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,6.42e-05,nan,0.8898939995560795
LiteLLM Router (live),RouterBench (live),routerbench-0009,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,4.6800000000000006e-05,nan,0.8440020028501749
LiteLLM Router (live),RouterBench (live),routerbench-0010,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,4.74e-05,nan,0.8380310027860105
LiteLLM Router (live),RouterBench (live),routerbench-0011,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,2.22e-05,nan,0.775446998886764
LiteLLM Router (live),RouterBench (live),routerbench-0012,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,True,False,,1.8599999999999998e-05,nan,0.7668650068808347
LiteLLM Router (live),RouterBench (live),routerbench-0013,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,3.180000000000001e-05,nan,0.7979180081747472
LiteLLM Router (live),RouterBench (live),routerbench-0014,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,1.7e-05,nan,0.7636549999006093
LiteLLM Router (live),RouterBench (live),routerbench-0015,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,1.6800000000000002e-05,nan,0.7788869988871738
LiteLLM Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,True,False,,8.08e-05,nan,0.8384310058318079
LiteLLM Router (live),RouterBench (live),routerbench-0017,qa_reasoning,1.0,1,cheap-small,1.0,False,False,False,,1.44e-05,nan,0.7729659992037341
LiteLLM Router (live),RouterBench (live),routerbench-0018,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,True,False,,7.860000000000001e-05,nan,0.8543919975636527
LiteLLM Router (live),RouterBench (live),routerbench-0019,qa_reasoning,1.0,1,cheap-small,1.0,False,False,False,,1.52e-05,nan,0.7667159952688962
LiteLLM Router (live),RouterBench (live),routerbench-0020,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,1.74e-05,nan,0.7709860074101016
LiteLLM Router (live),RouterBench (live),routerbench-0021,qa_reasoning,0.25,1,cheap-small,1.0,False,True,False,,8.92e-05,nan,0.8495509973727167
LiteLLM Router (live),RouterBench (live),routerbench-0022,qa_reasoning,1.0,1,cheap-small,1.0,False,False,False,,4.520000000000001e-05,nan,0.8404520049225539
LiteLLM Router (live),RouterBench (live),routerbench-0023,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,2.9e-05,nan,0.8080889965640381
LiteLLM Router (live),RouterBench (live),routerbench-0024,qa_reasoning,0.5833333333333333,1,cheap-small,1.0,False,False,False,,9.06e-05,nan,0.8578519918955863
LiteLLM Router (live),RouterBench (live),routerbench-0025,qa_reasoning,1.0,1,cheap-small,1.0,False,False,False,,1.9600000000000002e-05,nan,0.7695859967498109
