router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
Aurelio Semantic Router (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.30572699999999997,61835.455557993555,894.7579189989483
Aurelio Semantic Router (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.3253110000000001,68554.60391200177,627.0382959992276
Aurelio Semantic Router (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.30762900000000004,65448.00552999368,671.1187209948548
Aurelio Semantic Router (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.18480300000000002,48050.967170995136,491.43293400265975
Aurelio Semantic Router (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.24024299999999998,45798.08368199883,484.96214199985843
Aurelio Semantic Router (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.21282300000000004,48427.050075995794,513.7214889982715
Aurelio Semantic Router (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.23820000000000002,48668.070702995465,278.0564390050131
Aurelio Semantic Router (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.190497,43389.610455000366,481.41859900351847
Aurelio Semantic Router (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.291525,54797.22508399573,358.138511001016
Aurelio Semantic Router (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.354513,72828.7496319972,579.9360200035153
Aurelio Semantic Router (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.133614,28389.3521209975,487.0542339995154
Aurelio Semantic Router (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.289305,57880.91820800037,488.1340590000036
Aurelio Semantic Router (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.240498,50716.420933000336,889.9030370012042
Aurelio Semantic Router (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.30279,57974.38999199949,291.2781100021675
Aurelio Semantic Router (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.284724,55952.3070389987,789.2452619998949
Aurelio Semantic Router (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.27843300000000004,61055.70535999868,775.4390229965793
