router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
Aurelio Semantic Router (live),tau2-bench (live),tau2-35,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.32020800000000005,78825.48360500368,456.66670400532894
Aurelio Semantic Router (live),tau2-bench (live),tau2-36,multi_turn_policy,0.4,0,mid-general,0.0,True,False,True,False,0.29330100000000003,66606.18588401121,634.6617389936
Aurelio Semantic Router (live),tau2-bench (live),tau2-37,multi_turn_policy,0.85,0,mid-general,0.0,True,False,True,False,0.24465,51546.51958600152,361.6932939912658
Aurelio Semantic Router (live),tau2-bench (live),tau2-38,multi_turn_policy,0.85,0,mid-general,0.0,True,False,True,False,0.242706,46231.53077199822,265.8091890043579
Aurelio Semantic Router (live),tau2-bench (live),tau2-39,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.260583,67791.6078660055,495.23821199545637
Aurelio Semantic Router (live),tau2-bench (live),tau2-40,multi_turn_policy,0.85,0,mid-general,0.0,True,True,True,True,0.21309299999999998,49495.95601999317,370.717291982146
Aurelio Semantic Router (live),tau2-bench (live),tau2-41,multi_turn_policy,1.0,0,strong-frontier,0.31450347448263344,False,True,True,True,0.5680050000000001,60288.23003399884,473.4206249995623
Aurelio Semantic Router (live),tau2-bench (live),tau2-42,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.39040800000000003,64680.8154140017,535.3173689800315
Aurelio Semantic Router (live),tau2-bench (live),tau2-43,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.250359,74906.3495839946,647.9885349981487
Aurelio Semantic Router (live),tau2-bench (live),tau2-44,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.20872199999999996,44372.848518018145,460.24427097290754
Aurelio Semantic Router (live),tau2-bench (live),tau2-45,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.24128100000000002,57900.2709040069,473.7261730188038
Aurelio Semantic Router (live),tau2-bench (live),tau2-46,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.21912600000000002,50650.657527003204,2512.5051839859225
Aurelio Semantic Router (live),tau2-bench (live),tau2-47,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.296529,61073.273777990835,241.24693899648264
Aurelio Semantic Router (live),tau2-bench (live),tau2-48,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.21069600000000002,43558.88415101799,465.88427800452337
Aurelio Semantic Router (live),tau2-bench (live),tau2-49,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.22133400000000003,44803.134802990826,266.4037580252625
Aurelio Semantic Router (live),tau2-bench (live),tau2-50,multi_turn_policy,0.4,0,mid-general,0.0,True,True,True,True,0.09504299999999999,30552.2918550123,455.9572250000201
Aurelio Semantic Router (live),tau2-bench (live),tau2-51,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.22342499999999998,40604.36371798278,471.56142999301665
Aurelio Semantic Router (live),tau2-bench (live),tau2-52,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.241824,52584.7829169943,659.4284210004844
Aurelio Semantic Router (live),tau2-bench (live),tau2-53,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.204549,43899.33591100271,457.23135900334455
Aurelio Semantic Router (live),tau2-bench (live),tau2-54,multi_turn_policy,1.0,0,mid-general,0.0,True,False,True,False,0.299244,64463.37191297789,336.26093200291507
Aurelio Semantic Router (live),tau2-bench (live),tau2-55,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.257931,68353.7804200023,458.1538299971726
Aurelio Semantic Router (live),tau2-bench (live),tau2-56,multi_turn_policy,1.0,0,mid-general,0.0,True,False,True,False,0.22307700000000003,39607.40258099395,663.893126999028
Aurelio Semantic Router (live),tau2-bench (live),tau2-57,multi_turn_policy,0.25,0,mid-general,0.0,True,True,True,True,0.11410799999999999,31063.71213402599,532.3101640096866
Aurelio Semantic Router (live),tau2-bench (live),tau2-58,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.34537500000000004,66533.2756860007,270.2759359963238
Aurelio Semantic Router (live),tau2-bench (live),tau2-59,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.186468,56483.42479200801,435.0762969988864
Aurelio Semantic Router (live),tau2-bench (live),tau2-60,multi_turn_policy,0.85,0,mid-general,0.0,True,True,True,True,0.137052,34565.414056996815,654.9573810189031
