router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
vLLM Semantic Router (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.010691979999999998,73224.63926999626,917.5065429953975
vLLM Semantic Router (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.0051329800000000005,57096.50108200003,1016.8033189984271
vLLM Semantic Router (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.00482953,48767.49139500316,855.1660029988852
vLLM Semantic Router (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.005350660000000001,50231.39566100144,1303.1348520016763
vLLM Semantic Router (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.0054354,49836.27138299926,1074.779819995456
vLLM Semantic Router (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.0040283,38889.80912900297,1049.354789996869
vLLM Semantic Router (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.0050722399999999996,46776.826166998944,1043.0926690023625
vLLM Semantic Router (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.00388109,39165.85996799404,733.8322370051173
vLLM Semantic Router (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.005148140000000001,51795.52158599836,1173.0252909983392
vLLM Semantic Router (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.00410513,38942.32403799833,1249.6593550022226
vLLM Semantic Router (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.005910010000000001,49431.74779199762,1099.3626650015358
vLLM Semantic Router (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.006021139999999999,55482.9512139986,1251.854406997154
vLLM Semantic Router (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.00218862,23709.301851005876,833.4002560004592
vLLM Semantic Router (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,cheap-small,0.7,False,False,True,False,0.00523275,51791.61368700443,1068.2779340058914
vLLM Semantic Router (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,cheap-small,0.7,False,False,True,False,0.00501603,48966.9437909979,931.2160739937099
vLLM Semantic Router (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,cheap-small,0.7,False,False,True,False,0.009994570000000003,92093.47654399608,695.3325719950953
vLLM Semantic Router (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.007783589999999999,70598.22736600472,1302.8050939974491
vLLM Semantic Router (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,cheap-small,0.7,False,False,True,False,0.00585841,58846.18578899972,1079.874438000843
vLLM Semantic Router (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.00858685,80237.51870800334,883.301787005621
vLLM Semantic Router (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,cheap-small,0.7,False,True,True,True,0.00595494,60038.930224996875,831.9827279992751
